"수계별(1)","수계별(2)",항목,2019.01,2019.02,2019.03
"기타","감포댐",용존산소 DO (㎎/ℓ),12.2,12.8,11.5
"기타","감포댐",수온 (℃),5.0,4.1,8.9
"기타","감포댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","감포댐",시안 CN (㎎/ℓ),-,-,0.00
"기타","감포댐",납 Pb (㎎/ℓ),-,-,0.00000
"기타","감포댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","감포댐",비소 As (㎎/ℓ),-,-,0.00000
"기타","감포댐",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","군위댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.7,0.7,0.9
"기타","군위댐1",용존산소 DO (㎎/ℓ),10.6,12.0,13.3
"기타","군위댐1",수온 (℃),3.8,2.8,5.2
"기타","군위댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","군위댐1",시안 CN (㎎/ℓ),-,-,0.00
"기타","군위댐1",납 Pb (㎎/ℓ),-,-,0.00000
"기타","군위댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","군위댐1",비소 As (㎎/ℓ),-,-,0.00000
"기타","군위댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","군위댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.8,0.7,0.7
"기타","군위댐2",용존산소 DO (㎎/ℓ),11.0,12.2,13.6
"기타","군위댐2",수온 (℃),4.1,3.0,5.1
"기타","군위댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","군위댐2",시안 CN (㎎/ℓ),-,-,0.00
"기타","군위댐2",납 Pb (㎎/ℓ),-,-,0.00000
"기타","군위댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","군위댐2",비소 As (㎎/ℓ),-,-,0.00000
"기타","군위댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
